,file,y_true,y_pred,confidence,true_label,predicted_label,status
0,asphodelus/Asp.A.ramX400wF(1984)(0)A-1.png,0,0,0.98218346,asphodelus,asphodelus,Correct
1,asphodelus/Asp.A.ramX400wF(1984)(0)A-11.png,0,0,0.99480504,asphodelus,asphodelus,Correct
3,asphodelus/Asp.A.ramX400wF(1988)(0)E-4.png,0,0,0.99558544,asphodelus,asphodelus,Correct
4,calicotome/Fab.C.vilX400wF(2016)(0)A-16.png,1,1,0.99443215,calicotome,calicotome,Correct
5,calicotome/Fab.C.vilX400wF(2016)(0)A-9.png,1,1,0.9351494,calicotome,calicotome,Correct
6,calicotome/Fab.C.vilX400wF(2017)(0)B-11.png,1,1,0.9950277,calicotome,calicotome,Correct
7,calicotome/Fab.C.vilX400wF(2017)(0)B-12.png,1,1,0.9942545,calicotome,calicotome,Correct
8,calicotome/Fab.C.vilX400wF(2017)(0)B-23.png,1,1,0.99485934,calicotome,calicotome,Correct
9,calicotome/Fab.C.vilX400wF(2018)(0)C-12.png,1,1,0.9947286,calicotome,calicotome,Correct
10,calicotome/Fab.C.vilX400wF(2018)(0)C-6.png,1,1,0.99456173,calicotome,calicotome,Correct
11,calicotome/Fab.C.vilX400wF(2019)(0)D-102.png,1,1,0.992967,calicotome,calicotome,Correct
12,calicotome/Fab.C.vilX400wF(2019)(0)D-103.png,1,1,0.9923179,calicotome,calicotome,Correct
13,calicotome/Fab.C.vilX400wF(2019)(0)D-105.png,1,1,0.992597,calicotome,calicotome,Correct
14,calicotome/Fab.C.vilX400wF(2019)(0)D-122.png,1,1,0.99176496,calicotome,calicotome,Correct
15,calicotome/Fab.C.vilX400wF(2019)(0)D-2.png,1,1,0.99301696,calicotome,calicotome,Correct
16,calicotome/Fab.C.vilX400wF(2019)(0)D-21.png,1,1,0.9963665,calicotome,calicotome,Correct
17,calicotome/Fab.C.vilX400wF(2019)(0)D-53.png,1,1,0.99204016,calicotome,calicotome,Correct
18,calicotome/Fab.C.vilX400wF(2019)(0)D-60.png,1,1,0.99231803,calicotome,calicotome,Correct
19,calicotome/Fab.C.vilX400wF(2019)(0)D-75.png,1,1,0.9942111,calicotome,calicotome,Correct
20,calicotome/Fab.C.vilX400wF(2019)(0)D-83.png,1,1,0.9936079,calicotome,calicotome,Correct
21,calicotome/Fab.C.vilX400wF(2020)(0)E-100.png,1,1,0.94038546,calicotome,calicotome,Correct
22,calicotome/Fab.C.vilX400wF(2020)(0)E-102.png,1,1,0.9925175,calicotome,calicotome,Correct
23,calicotome/Fab.C.vilX400wF(2020)(0)E-114.png,1,1,0.9948297,calicotome,calicotome,Correct
24,calicotome/Fab.C.vilX400wF(2020)(0)E-19.png,1,1,0.9943346,calicotome,calicotome,Correct
25,calicotome/Fab.C.vilX400wF(2020)(0)E-23.png,1,1,0.99219114,calicotome,calicotome,Correct
26,calicotome/Fab.C.vilX400wF(2020)(0)E-24.png,1,1,0.99126107,calicotome,calicotome,Correct
27,calicotome/Fab.C.vilX400wF(2020)(0)E-38.png,1,1,0.9905641,calicotome,calicotome,Correct
28,calicotome/Fab.C.vilX400wF(2020)(0)E-59.png,1,1,0.99321836,calicotome,calicotome,Correct
29,calicotome/Fab.C.vilX400wF(2020)(0)E-60.png,1,1,0.9927965,calicotome,calicotome,Correct
30,calicotome/Fab.C.vilX400wF(2020)(0)E-61.png,1,1,0.9933401,calicotome,calicotome,Correct
31,calicotome/Fab.C.vilX400wF(2020)(0)E-67.png,1,1,0.9914445,calicotome,calicotome,Correct
32,calicotome/Fab.C.vilX400wF(2020)(0)E-95.png,1,1,0.9916186,calicotome,calicotome,Correct
33,calicotome/Fab.C.vilX400wF(2020)(0)E-96.png,1,1,0.99444264,calicotome,calicotome,Correct
34,castanea/Fag.C.satX400wF(781)(0)A-2.png,2,2,0.99753857,castanea,castanea,Correct
35,castanea/Fag.C.satX400wF(781)(0)A-36.png,2,2,0.9970299,castanea,castanea,Correct
36,castanea/Fag.C.satX400wF(781)(0)A-44.png,2,2,0.99702954,castanea,castanea,Correct
37,castanea/Fag.C.satX400wF(781)(0)A-46.png,2,2,0.99611497,castanea,castanea,Correct
38,castanea/Fag.C.satX400wF(783)(0)C-12.png,2,2,0.9967505,castanea,castanea,Correct
39,castanea/Fag.C.satX400wF(783)(0)C-13.png,2,2,0.99646735,castanea,castanea,Correct
40,castanea/Fag.C.satX400wF(783)(0)C-5.png,2,2,0.99276215,castanea,castanea,Correct
41,castanea/Fag.C.satX400wF(783)(0)C-7.png,2,2,0.997024,castanea,castanea,Correct
42,castanea/Fag.C.satX400wF(784)(0)D-3.png,2,2,0.99665725,castanea,castanea,Correct
43,castanea/Fag.C.satX400wF(784)(0)D-7.png,2,2,0.99701035,castanea,castanea,Correct
44,castanea/Fag.C.satX400wF(785)(0)E-1.png,2,2,0.99701273,castanea,castanea,Correct
45,castanea/Fag.C.satX400wF(786)(0)F-5.png,2,2,0.9960373,castanea,castanea,Correct
46,castanea/Fag.C.satX400wF(792)(781)G-2.png,2,2,0.99669695,castanea,castanea,Correct
47,castanea/Fag.C.satX400wF(792)(781)G-20.png,2,2,0.99648935,castanea,castanea,Correct
48,castanea/Fag.C.satX400wF(792)(781)G-5.png,2,2,0.9964037,castanea,castanea,Correct
49,castanea/Fag.C.satX400wF(792)(781)G-51.png,2,2,0.9965487,castanea,castanea,Correct
