Unnamed: 0,file,y_true,y_pred,confidence,true_label,predicted_label,status
0,asphodelus/Asp.A.ramX400wF(1984)(0)A-1.png,0,0,0.98051226,asphodelus,asphodelus,Correct
1,asphodelus/Asp.A.ramX400wF(1984)(0)A-11.png,0,0,0.9837949,asphodelus,asphodelus,Correct
2,asphodelus/Asp.A.ramX400wF(1985)(0)B-3.png,0,0,0.53870445,asphodelus,asphodelus,Correct
3,asphodelus/Asp.A.ramX400wF(1988)(0)E-4.png,0,0,0.98321795,asphodelus,asphodelus,Correct
4,calicotome/Fab.C.vilX400wF(2016)(0)A-16.png,1,1,0.98559827,calicotome,calicotome,Correct
5,calicotome/Fab.C.vilX400wF(2017)(0)B-11.png,1,1,0.9832948,calicotome,calicotome,Correct
6,calicotome/Fab.C.vilX400wF(2017)(0)B-12.png,1,1,0.98483527,calicotome,calicotome,Correct
7,calicotome/Fab.C.vilX400wF(2017)(0)B-23.png,1,1,0.9523875,calicotome,calicotome,Correct
8,calicotome/Fab.C.vilX400wF(2018)(0)C-12.png,1,1,0.9780337,calicotome,calicotome,Correct
9,calicotome/Fab.C.vilX400wF(2018)(0)C-6.png,1,1,0.93293643,calicotome,calicotome,Correct
10,calicotome/Fab.C.vilX400wF(2019)(0)D-102.png,1,1,0.9823514,calicotome,calicotome,Correct
11,calicotome/Fab.C.vilX400wF(2019)(0)D-103.png,1,1,0.97735345,calicotome,calicotome,Correct
12,calicotome/Fab.C.vilX400wF(2019)(0)D-105.png,1,1,0.9828022,calicotome,calicotome,Correct
13,calicotome/Fab.C.vilX400wF(2019)(0)D-122.png,1,1,0.980796,calicotome,calicotome,Correct
14,calicotome/Fab.C.vilX400wF(2019)(0)D-2.png,1,1,0.98138577,calicotome,calicotome,Correct
15,calicotome/Fab.C.vilX400wF(2019)(0)D-21.png,1,1,0.9440218,calicotome,calicotome,Correct
16,calicotome/Fab.C.vilX400wF(2019)(0)D-53.png,1,1,0.98176724,calicotome,calicotome,Correct
17,calicotome/Fab.C.vilX400wF(2019)(0)D-60.png,1,1,0.9779153,calicotome,calicotome,Correct
18,calicotome/Fab.C.vilX400wF(2019)(0)D-75.png,1,1,0.9834409,calicotome,calicotome,Correct
19,calicotome/Fab.C.vilX400wF(2019)(0)D-83.png,1,1,0.9820784,calicotome,calicotome,Correct
20,calicotome/Fab.C.vilX400wF(2020)(0)E-100.png,1,1,0.96482754,calicotome,calicotome,Correct
